type,pos,headword,freq,range
manguaça,,,1,1
mangue,,,1,1
mangueada,,,2,1
mangueadas,,,2,1
mangueando,,,7,1
manguear,,,5,1
mangueei,,,2,1
mangueia,,,10,1
mangueiem,,,1,1
mangueira,,,610,1
mangueiras,,,21,1
mangueirinha,,,2,1
mangueirinhas,,,3,1
mangueiro,,,2,1
mangueirão,,,30,1
mangueirões,,,1,1
manguera,,,7,1
manguerões,,,1,1
mangues,,,1,1
manguá,,,7,1
manha,,,156,1
manhada,,,1,1
manhanita,,,2,1
manhanzinha,,,1,1
manhanzita,,,2,1
manhas,,,89,1
manhazinha,,,3,1
manhazita,,,5,1
manhecendo,,,1,1
manheira,,,26,1
manheiras,,,1,1
manheiro,,,4,1
manhosa,,,23,1
manhoso,,,24,1
manhoza,,,1,1
manhâ,,,1,1
manhã,,,441,1
manhãs,,,215,1
manhãzinha,,,28,1
manhãzita,,,27,1
manhãzito,,,3,1
manhêê,,,1,1
manhăs,,,1,1
mania,,,151,1
maniado,,,3,1
manias,,,4,1
manica,,,5,1
manico,,,1,1
maniemo,,,1,1
manifesta,,,5,1
manifesto,,,2,1
manilha,,,8,1
maninha,,,1,1
maninho,,,10,1
maninhos,,,1,1
manique,,,64,1
maniquera,,,9,1
maniquim,,,1,1
manivela,,,1,1
manja,,,4,1
manjado,,,2,1
manjados,,,1,1
manjando,,,1,1
manjar,,,2,1
manjedoura,,,1,1
manjericão,,,22,1
manjerona,,,4,1
manjo,,,2,1
manjolo,,,2,1
manjuma,,,1,1
mano,,,482,1
manobra,,,19,1
manobram,,,1,1
manobrando,,,2,1
manobras,,,4,1
manobrava,,,1,1
manoel,,,13,1
manoela,,,4,1
manoelito,,,7,1
manojo,,,2,1
manojos,,,3,1
manolima,,,8,1
manolimacom,,,1,1
manos,,,31,1
manotasso,,,1,1
manotaço,,,155,1
manotaços,,,23,1
manoteada,,,1,1
manoteador,,,11,1
manoteando,,,23,1
manotear,,,5,1
manoteei,,,1,1
manotei,,,2,1
manoteia,,,2,1
manotiando,,,1,1
manotiei,,,1,1
manotáço,,,1,1
manoã,,,1,1
manoé,,,1,1
manque,,,10,1
manqueirão,,,1,1
manquejar,,,5,1
mansa,,,250,1
mansamente,,,7,1
mansarrona,,,1,1
mansarrão,,,1,1
mansas,,,38,1
mansidão,,,26,1
mansinha,,,7,1
mansinho,,,97,1
mansinhos,,,2,1
mansito,,,3,1
manso,,,382,1
mansos,,,53,1
mansão,,,9,1
mansões,,,3,1
manta,,,32,1
mante,,,4,1
manteador,,,1,1
mantega,,,2,1
manteiga,,,5,1
manteirido,,,1,1
mantel,,,1,1
mantendo,,,32,1
mantenha,,,11,1
mantenham,,,1,1
mantenho,,,17,1
manter,,,91,1
manteve,,,1,1
mantida,,,1,1
mantidos,,,2,1
mantilha,,,1,1
mantimento,,,2,1
mantimentos,,,9,1
mantinha,,,1,1
mantive,,,2,1
manto,,,82,1
manté,,,4,1
mantém,,,20,1
manual,,,4,1
manuel,,,9,1
manuela,,,2,1
manuelito,,,9,1
manunciador,,,9,1
manunciar,,,4,1
manunciou,,,1,1
manuscrito,,,5,1
manuscritos,,,1,1
manuseado,,,6,1
manuseando,,,1,1
manuseavam,,,1,1
manuseia,,,2,1
manuseio,,,5,1
manusiei,,,3,1
manuã,,,3,1
manzar,,,2,1
manço,,,2,1
mané,,,28,1
manéca,,,1,1
mao,,,11,1
maos,,,6,1
mapa,,,45,1
mapas,,,8,1
mapeado,,,2,1
mapeando,,,2,1
mapear,,,1,1
mapolas,,,2,1
mapá,,,2,1
maqueiro,,,1,1
maquiagem,,,4,1
maquiando,,,2,1
maquiar,,,1,1
maquicilar,,,2,1
maquilagem,,,3,1
maquina,,,4,1
maquinista,,,7,1
mar,,,440,1
mara,,,3,1
maracaju,,,5,1
maracanazinho,,,4,1
maracatu,,,2,1
maracaí,,,1,1
maracujá,,,2,1
maracujás,,,3,1
maracutaia,,,1,1
maracutaias,,,1,1
maracutáia,,,1,1
maradona,,,2,1
maragata,,,8,1
maragateada,,,1,1
maragateado,,,2,1
maragateando,,,2,1
maragatiadas,,,1,1
maragatiei,,,1,1
maragato,,,130,1
maragatos,,,27,1
maraguato,,,1,1
marajá,,,4,1
marajás,,,3,1
maranatha,,,2,1
maranduva,,,1,1
maranhense,,,1,1
maranhão,,,10,1
marasmo,,,3,1
marau,,,3,1
maravilha,,,39,1
maravilhado,,,2,1
maravilhas,,,52,1
maravilhosa,,,25,1
maravilhosas,,,3,1
maravilhoso,,,4,1
marca,,,1308,1
marcacão,,,2,1
marcada,,,88,1
marcadas,,,3,1
marcadinho,,,3,1
marcadito,,,7,1
marcado,,,153,1
marcados,,,1,1
marcam,,,16,1
marcamo,,,1,1
marcamos,,,2,1
marcando,,,156,1
marcante,,,6,1
marcantes,,,2,1
marcar,,,47,1
marcaram,,,12,1
marcará,,,1,1
marcarão,,,1,1
marcas,,,204,1
marcaste,,,1,1
marcava,,,12,1
marcavas,,,1,1
marcaçao,,,1,1
marcação,,,196,1
marcações,,,12,1
marcela,,,9,1
marcelhas,,,2,1
marcelinho,,,2,1
marcelino,,,2,1
marcelita,,,9,1
marcello,,,26,1
marcelo,,,79,1
marcelos,,,1,1
marcha,,,121,1
marchado,,,2,1
marchador,,,25,1
marcham,,,2,1
marchando,,,19,1
marchar,,,4,1
marchara,,,1,1
marcharam,,,1,1
marcharan,,,1,1
marchas,,,7,1
marchava,,,1,1
marchinha,,,6,1
marchinhas,,,5,1
marchita,,,2,1
marchitó,,,25,1
marchou,,,5,1
marciais,,,2,1
marcial,,,1,1
marciana,,,8,1
marciano,,,5,1
marcio,,,13,1
marco,,,97,1
marcolina,,,12,1
marcolino,,,9,1
marconi,,,1,1
marcos,,,68,1
marcou,,,34,1
marcujá,,,2,1
marculina,,,14,1
marculino,,,2,1
marcum,,,1,1
marcus,,,3,1
marcá,,,2,1
mardade,,,4,1
mardita,,,1,1
mardito,,,1,1
marea,,,1,1
marechais,,,2,1
mareja,,,1,1
marejada,,,1,1
marejados,,,4,1
marejam,,,1,1
marejavam,,,1,1
marejo,,,3,1
marejos,,,1,1
marenco,,,374,1
marencojoca,,,1,1
marenta,,,1,1
marequinha,,,2,1
mares,,,30,1
maresia,,,3,1
mareta,,,2,1
maretada,,,1,1
maretas,,,1,1
mareteando,,,6,1
marfim,,,5,1
margarete,,,1,1
margareth,,,20,1
margarida,,,3,1
margaridas,,,7,1
margarita,,,1,1
margaritas,,,1,1
margeando,,,4,1
margeiam,,,1,1
margem,,,13,1
margens,,,35,1
marginais,,,3,1
marginal,,,5,1
marginalizado,,,2,1
margo,,,1,1
marguiando,,,2,1
marguiei,,,1,1
marguio,,,1,1
marguiá,,,14,1
marguião,,,2,1
mari,,,7,1
maria,,,727,1
mariana,,,102,1
mariano,,,24,1
marianos,,,3,1
marias,,,50,1
mariasinha,,,2,1
mariazinha,,,15,1
marica,,,14,1
maricota,,,31,1
maricá,,,3,1
marido,,,158,1
maridos,,,17,1
maridão,,,1,1
mariense,,,1,1
marieta,,,13,1
marilene,,,1,1
marilia,,,1,1
mariluz,,,1,1
marilã,,,1,1
marilú,,,1,1
marimbondo,,,48,1
marina,,,2,1
marines,,,59,1
maringa,,,1,1
maringá,,,15,1
marinha,,,3,1
marinhagem,,,4,1
marinheiro,,,14,1
marinho,,,12,1
marinhos,,,3,1
marinês,,,3,1
mario,,,18,1
mariposa,,,6,1
mariposas,,,9,1
mariquinha,,,47,1
mariquita,,,20,1
mariquito,,,1,1
mariscando,,,1,1
maritaca,,,1,1
maritacas,,,2,1
mariza,,,1,1
mariá,,,9,1
markynhos,,,1,1
marllon,,,1,1
marlon,,,1,1
marmanjo,,,6,1
marmanjos,,,2,1
marmanjão,,,3,1
marmaço,,,1,1
marmelada,,,6,1
marmeleiro,,,7,1
marmelo,,,14,1
marmita,,,1,1
marmorizada,,,2,1
marmorizado,,,1,1
maroca,,,1,1
maromba,,,2,1
marosa,,,1,1
marota,,,2,1
marotas,,,1,1
maroto,,,11,1
marotos,,,3,1
marpe,,,1,1
marquascaço,,,2,1
marque,,,10,1
marquei,,,50,1
marqueiro,,,1,1
marquem,,,1,1
marquemo,,,1,1
marques,,,168,1
marquinhos,,,1,1
marquises,,,1,1
marquita,,,1,1
marquito,,,1,1
marquizes,,,1,1
marqué,,,1,1
marquês,,,1,1
marra,,,10,1
marrada,,,1,1
marreca,,,3,1
marrecas,,,3,1
marreco,,,11,1
marrecão,,,11,1
marrecões,,,2,1
marrequinha,,,10,1
marreta,,,4,1
marretada,,,1,1
marreteando,,,1,1
marreteiro,,,1,1
marrimbondo,,,2,1
marrom,,,3,1
marrone,,,1,1
marronzinha,,,4,1
marruá,,,2,1
marte,,,1,1
martelada,,,1,1
martelando,,,4,1
martelinho,,,4,1
martelo,,,47,1
martelos,,,4,1
martilhadas,,,1,1
martim,,,21,1
martimpescador,,,1,1
martin,,,49,1
martinelli,,,1,1
martinez,,,4,1
martinho,,,9,1
martins,,,275,1
martinsjari,,,1,1
martirizado,,,2,1
martirizam,,,1,1
martirizante,,,1,1
martironiada,,,2,1
martito,,,4,1
martín,,,27,1
martírio,,,9,1
maruca,,,38,1
marucas,,,1,1
maruja,,,8,1
marujar,,,1,1
marujo,,,2,1
marujão,,,2,1
marumbi,,,1,1
marvada,,,61,1
marvado,,,4,1
mary,,,177,1
marzari,,,1,1
maráfa,,,2,1
marçal,,,1,1
março,,,4,1
maré,,,31,1
marés,,,2,1
marías,,,1,1
marília,,,2,1
mas,,,8338,1
masanilha,,,1,1
masca,,,30,1
mascada,,,1,1
mascados,,,2,1
mascam,,,6,1
mascando,,,67,1
mascar,,,1,1
mascara,,,1,1
mascarada,,,2,1
mascarado,,,4,1
mascarando,,,4,1
mascaranha,,,1,1
mascate,,,19,1
mascateando,,,2,1
mascava,,,7,1
mascavo,,,3,1
masco,,,2,1
mascocios,,,2,1
mascote,,,1,1
masculina,,,1,1
masculinas,,,2,1
masculinidade,,,1,1
masculino,,,1,1
mascureba,,,2,1
mascá,,,3,1
masinha,,,2,1
masis,,,2,1
masmorra,,,1,1
masmorras,,,3,1
masnso,,,4,1
masoller,,,1,1
masomeno,,,1,1
masquei,,,1,1
massa,,,53,1
massacrada,,,1,1
massacrado,,,1,1
massacrados,,,1,1
massacre,,,1,1
massagem,,,5,1
massambará,,,1,1
massanbará,,,5,1
massanilha,,,1,1
massanilhas,,,1,1
massaroca,,,13,1
massaréu,,,1,1
massas,,,11,1
massega,,,3,1
massinha,,,3,1
masso,,,2,1
massoger,,,2,1
mastiga,,,4,1
mastigado,,,1,1
mastigam,,,1,1
mastigando,,,17,1
mastigar,,,2,1
mastigo,,,9,1
mastigue,,,1,1
mastiguei,,,7,1
mastro,,,10,1
mastros,,,1,1
masturbação,,,1,1
mata,,,469,1
mataburro,,,1,1
matada,,,12,1
matadeira,,,16,1
matado,,,10,1
matador,,,15,1
matadores,,,2,1
matadorse,,,1,1
matadouro,,,16,1
matagais,,,3,1
matagal,,,5,1
matam,,,20,1
matambre,,,13,1
matando,,,140,1
matani,,,10,1
matança,,,19,1
matanças,,,1,1
matar,,,475,1
mataram,,,22,1
matarei,,,1,1
matarem,,,8,1
mataremos,,,1,1
mataria,,,3,1
matarias,,,4,1
matarmas,,,1,1
matarme,,,2,1
matará,,,1,1
matas,,,115,1
matasse,,,4,1
matassem,,,1,1
mataste,,,4,1
matastes,,,1,1
matava,,,7,1
matavam,,,6,1
mate,,,1729,1
matea,,,2,1
mateada,,,13,1
mateadas,,,9,1
mateadeiras,,,3,1
mateado,,,2,1
mateador,,,8,1
mateadores,,,168,1
mateamo,,,1,1
mateamos,,,4,1
mateando,,,231,1
matear,,,236,1
matearam,,,3,1
matearem,,,1,1
mateassem,,,1,1
mateava,,,29,1
mateavam,,,2,1
matecito,,,1,1
mateei,,,4,1
matei,,,55,1
mateia,,,49,1
mateiam,,,9,1
mateio,,,87,1
mateira,,,1,1
mateiro,,,1,1
matelandia,,,1,1
matelândia,,,2,1
matem,,,3,1
matemo,,,3,1
matemática,,,2,1
mateou,,,3,1
matera,,,3,1
materia,,,1,1
materiais,,,3,1
material,,,10,1
materialista,,,1,1
materna,,,5,1
maternas,,,1,1
maternidade,,,1,1
materno,,,9,1
maternos,,,1,1
mates,,,145,1
mateus,,,9,1
mateva,,,1,1
matheus,,,10,1
matiar,,,2,1
matiava,,,1,1
matiaça,,,1,1
matiaço,,,2,1
matices,,,1,1
matiei,,,1,1
matilha,,,4,1
matina,,,1,1
matinais,,,1,1
matinal,,,21,1
matineira,,,1,1
matinho,,,8,1
matinhos,,,1,1
matiné,,,8,1
matinê,,,3,1
matinês,,,9,1
matiz,,,53,1
matiza,,,1,1
matizadas,,,1,1
matizado,,,5,1
matizados,,,4,1
matizando,,,1,1
matizavam,,,3,1
matizes,,,75,1
mato,,,724,1
matogrosense,,,1,1
matogrosenses,,,1,1
matogrosso,,,3,1
matos,,,34,1
matou,,,74,1
matraca,,,24,1
matraqueando,,,1,1
matraquear,,,1,1
matraqueira,,,1,1
matraqueiro,,,7,1
matreio,,,2,1
matreira,,,70,1
matreiramente,,,2,1
matreiras,,,8,1
matreireado,,,2,1
matreireava,,,1,1
matreireia,,,2,1
matreiriado,,,1,1
matreiro,,,116,1
matreiros,,,21,1
matreirão,,,2,1
matrera,,,2,1
matrereada,,,1,1
matrereia,,,3,1
matrereiam,,,1,1
matrereio,,,1,1
matrereiro,,,1,1
matreriava,,,1,1
matreriavam,,,2,1
matreriou,,,1,1
matrero,,,15,1
matriculado,,,1,1
matricular,,,2,1
matrimonial,,,2,1
matrimonio,,,2,1
matrimônio,,,1,1
matriz,,,23,1
matro,,,1,1
matrogrossensses,,,1,1
matrícula,,,2,1
mattana,,,33,1
mattes,,,235,1
mattos,,,45,1
matttes,,,1,1
matumbos,,,5,1
matungada,,,23,1
matungo,,,180,1
matungos,,,7,1
maturango,,,1,1
maturengos,,,1,1
maturidade,,,3,1
maturrango,,,3,1
maturrengo,,,6,1
matusquela,,,3,1
matuta,,,1,1
matutando,,,4,1
matutina,,,2,1
matutinas,,,1,1
matutino,,,2,1
matutinos,,,2,1
matuto,,,27,1
matutá,,,1,1
matá,,,22,1
matão,,,2,1
matéria,,,35,1
matérias,,,1,1
matô,,,1,1
mau,,,144,1
maufer,,,2,1
maula,,,167,1
maulas,,,13,1
maulaâ,,,1,1
maulinos,,,1,1
maulo,,,1,1
maurante,,,3,1
maurilho,,,1,1
mauro,,,201,1
maurício,,,16,1
maus,,,9,1
mausoléu,,,2,1
mausoléus,,,1,1
maviosa,,,3,1
max,,,5,1
maxcilliano,,,2,1
maxichar,,,2,1
maximiliano,,,1,1
maximino,,,4,1
maxixa,,,1,1
maxixada,,,1,1
maxixado,,,1,1
maxixando,,,5,1
maxixar,,,2,1
maxixe,,,10,1
maxixeira,,,5,1
maxixeiro,,,8,1
maxixeiros,,,2,1
maxixera,,,1,1
maxixo,,,1,1
maxixá,,,1,1
maycon,,,1,1
mayer,,,25,1
mayereloisa,,,1,1
mayor,,,1,1
mazajá,,,1,1
mazela,,,1,1
mazelas,,,7,1
mazinho,,,2,1
mazurca,,,11,1
maça,,,4,1
maçada,,,2,1
maçambará,,,17,1
maçambique,,,1,1
maçaneta,,,2,1
maçanico,,,9,1
maçanilha,,,59,1
maçanilhas,,,9,1
maçarico,,,7,1
maçaroca,,,15,1
maçarocas,,,1,1
maças,,,1,1
maço,,,8,1
maços,,,8,1
maçã,,,29,1
maçãs,,,14,1
mañana,,,21,1
mañanas,,,1,1
mañanera,,,2,1
mañanita,,,2,1
maúlos,,,1,1
mboitatá,,,1,1
mbororeana,,,2,1
mbororeano,,,3,1
mbororiano,,,17,1
mbororé,,,28,1
mburucuyá,,,1,1
me,,,28228,1
mea,,,3,1
meadas,,,1,1
meados,,,1,1
mean,,,2,1
meaning,,,2,1
meaço,,,1,1
mebota,,,2,1
mecera,,,1,1
mecha,,,3,1
meche,,,3,1
mechendo,,,1,1
mechido,,,1,1
mechita,,,2,1
mechucar,,,2,1
mecia,,,1,1
mecânica,,,1,1
mecânicos,,,1,1
mecía,,,4,1
medalha,,,24,1
medalhas,,,19,1
medalhão,,,2,1
mede,,,14,1
medeiro,,,2,1
medeiros,,,143,1
medem,,,6,1
mederico,,,5,1
medi,,,2,1
media,,,6,1
medianeira,,,12,1
mediano,,,2,1
medica,,,1,1
medicado,,,2,1
medicamento,,,1,1
medicina,,,21,1
medicinal,,,1,1
medicou,,,1,1
medida,,,20,1
medidas,,,4,1
medido,,,1,1
medidor,,,1,1
medievais,,,1,1
medina,,,2,1
medindo,,,9,1
medio,,,7,1
mediocridade,,,2,1
mediodía,,,1,1
mediodías,,,1,1
medir,,,9,1
mediram,,,1,1
medita,,,2,1
meditando,,,1,1
meditar,,,6,1
meditação,,,6,1
meditações,,,2,1
medite,,,1,1
medito,,,3,1
mediu,,,1,1
medley,,,15,1
medo,,,697,1
medonha,,,38,1
medonhas,,,3,1
medonho,,,94,1
medonhos,,,5,1
medos,,,30,1
medra,,,1,1
medrosa,,,3,1
medroso,,,6,1
medula,,,1,1
medí,,,1,1
mee,,,1,1
mega,,,81,1
megaio,,,1,1
megasena,,,1,1
megera,,,2,1
meguilina,,,1,1
mei,,,1,1
meia,,,552,1
meianoite,,,1,1
meias,,,5,1
meiga,,,29,1
meigas,,,1,1
meigo,,,38,1
meigoa,,,1,1
meigos,,,19,1
meiguice,,,12,1
meiguices,,,1,1
meio,,,2110,1
meior,,,2,1
meios,,,5,1
meirelles,,,1,1
mejilla,,,2,1
mejor,,,19,1
mel,,,234,1
mela,,,7,1
melado,,,38,1
melancia,,,26,1
melancial,,,1,1
melancias,,,1,1
melancolia,,,8,1
melancolias,,,2,1
melando,,,4,1
melar,,,1,1
meleca,,,3,1
melei,,,3,1
melena,,,157,1
melenas,,,75,1
melenudo,,,5,1
melenudos,,,1,1
melher,,,1,1
melhoe,,,1,1
melhor,,,756,1
melhora,,,31,1
melhoramento,,,1,1
melhoramentos,,,1,1
melhorando,,,9,1
melhorar,,,38,1
melhorasse,,,3,1
melhore,,,8,1
melhorei,,,1,1
melhores,,,58,1
melhoro,,,3,1
melhorou,,,6,1
melhorá,,,4,1
melindroso,,,5,1
mello,,,58,1
melo,,,297,1
melodia,,,197,1
melodiando,,,1,1
melodiar,,,2,1
melodias,,,102,1
melodiosa,,,5,1
melodiosas,,,6,1
melodioso,,,2,1
melodiosos,,,1,1
melodía,,,1,1
melodías,,,1,1
meloria,,,1,1
meloso,,,3,1
melvamos,,,1,1
melância,,,2,1
melão,,,7,1
melícia,,,2,1
melódica,,,15,1
melô,,,1,1
melões,,,1,1
mem,,,2,1
membrana,,,1,1
membros,,,4,1
memby,,,2,1
memento,,,1,1
memina,,,1,1
memo,,,2,1
memora,,,1,1
memoria,,,13,1
memoriais,,,4,1
memorial,,,24,1
memoriam,,,1,1
memorian,,,1,1
memoriando,,,1,1
memoriá,,,1,1
memoráveis,,,5,1
memsmo,,,1,1
memso,,,2,1
memória,,,300,1
memórias,,,31,1
men,,,1,1
mena,,,3,1
menandro,,,1,1
mencho,,,2,1
menchos,,,1,1
mencionar,,,1,1
menciono,,,1,1
mendes,,,214,1
mendiga,,,1,1
mendigando,,,7,1
mendigar,,,2,1
mendigo,,,13,1
mendigos,,,4,1
mendigância,,,2,1
mendonça,,,3,1
mendoza,,,1,1
menear,,,1,1
meneia,,,1,1
meneio,,,3,1
meneios,,,7,1
meneléu,,,1,1
menestrel,,,4,1
menestrelo,,,1,1
menestréis,,,1,1
menezes,,,3,1
menia,,,2,1
menina,,,705,1
meninada,,,5,1
meninas,,,71,1
meningite,,,2,1
meninice,,,4,1
menininha,,,28,1
menininho,,,1,1
menino,,,476,1
meninos,,,32,1
meninozinho,,,8,1
menito,,,1,1
meno,,,6,1
menor,,,52,1
menores,,,4,1
menos,,,316,1
mensageira,,,13,1
mensageiro,,,13,1
mensageiros,,,4,1
mensagem,,,137,1
mensagemmeu,,,1,1
mensagens,,,39,1
mensaje,,,2,1
mensajes,,,1,1
mensal,,,2,1
mensalidade,,,2,1
mensalinho,,,4,1
mensalão,,,6,1
mensalões,,,1,1
mensino,,,1,1
mensual,,,13,1
mensú,,,3,1
menta,,,4,1
mentado,,,1,1
mental,,,2,1
mentalidade,,,7,1
mentalizasse,,,1,1
mente,,,178,1
mentendo,,,2,1
mentes,,,9,1
menti,,,9,1
mentido,,,6,1
mentimos,,,2,1
mentindo,,,30,1
mentiou,,,1,1
mentir,,,39,1
mentira,,,149,1
mentiras,,,29,1
mentirinha,,,2,1
mentirosa,,,6,1
mentirosas,,,1,1
mentiroso,,,21,1
mentirosos,,,2,1
mentiu,,,11,1
mentor,,,1,1
mentores,,,2,1
mentrus,,,1,1
menudo,,,1,1
menção,,,1,1
menélio,,,1,1
meo,,,1,1
mera,,,1,1
meras,,,1,1
mercadinho,,,2,1
mercado,,,26,1
mercador,,,1,1
mercadoria,,,6,1
mercados,,,6,1
mercadão,,,1,1
mercampa,,,1,1
merce,,,1,1
mercedes,,,8,1
mercedez,,,1,1
mercedita,,,30,1
merceditas,,,31,1
mercenário,,,2,1
mercoda,,,1,1
mercosul,,,12,1
mercê,,,7,1
mercês,,,1,1
merda,,,4,1
merece,,,165,1
merecedor,,,10,1
merecedora,,,2,1
merecem,,,6,1
merecemos,,,3,1
merecendo,,,2,1
merecer,,,28,1
mereces,,,1,1
merecesse,,,2,1
mereceu,,,2,1
mereci,,,1,1
merecia,,,20,1
merecias,,,1,1
merecida,,,3,1
merecido,,,4,1
merecimento,,,5,1
merenciano,,,2,1
merencórea,,,1,1
merenda,,,7,1
merengue,,,4,1
meretriz,,,2,1
meretrizes,,,1,1
meretrício,,,19,1
meretrícios,,,1,1
mereça,,,26,1
mereço,,,93,1
mergulha,,,9,1
mergulhada,,,6,1
mergulhado,,,13,1
mergulham,,,2,1
mergulhando,,,3,1
mergulhar,,,14,1
mergulharam,,,1,1
mergulhas,,,6,1
mergulhassem,,,1,1
mergulhava,,,3,1
mergulhe,,,1,1
mergulhei,,,1,1
mergulho,,,18,1
mergulhão,,,1,1
meri,,,9,1
meridianos,,,2,1
meridionais,,,1,1
meridional,,,12,1
merino,,,5,1
merisio,,,1,1
mermado,,,1,1
mermando,,,13,1
mermar,,,4,1
mermava,,,1,1
mero,,,6,1
meros,,,1,1
merrecas,,,1,1
mery,,,8,1
mes,,,11,1
mesa,,,267,1
mesada,,,3,1
mesas,,,11,1
mescigenação,,,1,1
mescla,,,154,1
mesclada,,,13,1
mesclado,,,36,1
mesclados,,,16,1
mesclam,,,10,1
mesclando,,,59,1
mesclar,,,4,1
mesclará,,,1,1
mesclas,,,1,1
mesclava,,,3,1
mesclavam,,,1,1
mesclou,,,3,1
mescorando,,,2,1
meses,,,46,1
mesinha,,,2,1
mesma,,,706,1
mesmado,,,1,1
mesmas,,,37,1
mesmice,,,2,1
mesmo,,,2465,1
mesmos,,,43,1
mesopotâmia,,,4,1
mesquinha,,,28,1
mesquinho,,,10,1
mesquinhos,,,2,1
mesquita,,,1,1
messes,,,2,1
messias,,,2,1
messo,,,1,1
meste,,,1,1
mestiça,,,5,1
mestiças,,,9,1
mestiço,,,29,1
mestiços,,,1,1
mesto,,,2,1
mestra,,,17,1
mestrado,,,2,1
mestras,,,1,1
mestre,,,135,1
mestres,,,16,1
mestruz,,,1,1
meta,,,81,1
metade,,,144,1
metades,,,2,1
metais,,,3,1
metal,,,13,1
metaleiro,,,1,1
metaleiros,,,1,1
metalúrgicos,,,1,1
metam,,,2,1
metamorfose,,,3,1
metas,,,2,1
mete,,,311,1
meteio,,,1,1
meteja,,,1,1
metejon,,,1,1
metem,,,2,1
metemo,,,6,1
metendo,,,192,1
meteotoro,,,1,1
meter,,,64,1
meteram,,,2,1
meteste,,,2,1
meteu,,,42,1
meti,,,63,1
metia,,,10,1
metida,,,16,1
metidas,,,2,1
metidinha,,,12,1
metido,,,114,1
metidos,,,9,1
meto,,,149,1
metralha,,,2,1
metralhadoras,,,6,1
metralhas,,,1,1
metrallas,,,2,1
metreirando,,,1,1
metro,,,83,1
metropolitano,,,1,1
metros,,,44,1
metrópole,,,2,1
metrô,,,1,1
metz,,,1,1
metzdorf,,,1,1
metê,,,26,1
meu,,,24294,1
meuenvolto,,,1,1
meus,,,3764,1
meuse,,,1,1
meusversos,,,1,1
meuu,,,1,1
mexa,,,9,1
mexados,,,1,1
mexam,,,3,1
mexe,,,164,1
mexem,,,10,1
mexemexe,,,1,1
mexendo,,,51,1
mexer,,,56,1
mexeram,,,3,1
mexerem,,,1,1
mexerico,,,10,1
mexericos,,,4,1
mexeriqueira,,,2,1
mexeriqueiro,,,2,1
mexeu,,,19,1
mexi,,,4,1
mexia,,,6,1
mexiam,,,1,1
mexicana,,,2,1
mexido,,,39,1
mexidão,,,1,1
mexirico,,,4,1
mexo,,,14,1
mexê,,,2,1
mezcladas,,,1,1
mezclando,,,2,1
mezclaron,,,1,1
meço,,,6,1
mf,,,2,1
mgb,,,3,1
mi,,,490,1
mia,,,27,1
miando,,,2,1
miar,,,1,1
mias,,,11,1
miau,,,1,1
miaus,,,1,1
miava,,,3,1
miaçú,,,1,1
micha,,,2,1
michael,,,4,1
michar,,,2,1
micharia,,,3,1
michel,,,5,1
michele,,,5,1
michelon,,,2,1
micho,,,11,1
michuruca,,,2,1
mico,,,36,1
microfone,,,3,1
microônibus,,,1,1
miedo,,,3,1
miedos,,,1,1
miel,,,4,1
miente,,,1,1
mientras,,,14,1
migalha,,,6,1
migalhas,,,12,1
migliorini,,,1,1
migrando,,,1,1
migrante,,,1,1
migrantes,,,1,1
migratórias,,,4,1
migratório,,,2,1
migração,,,1,1
migraçãoave,,,2,1
migrei,,,3,1
migrou,,,5,1
miguel,,,154,1
miguelan,,,1,1
miguelina,,,1,1
miguelista,,,1,1
miguelzinho,,,2,1
miguelão,,,8,1
migué,,,3,1
miha,,,2,1
mija,,,9,1
mijada,,,2,1
mijado,,,5,1
mijam,,,1,1
mijando,,,6,1
mijar,,,2,1
mijarem,,,1,1
mijação,,,1,1
mijei,,,2,1
mijo,,,13,1
mijou,,,2,1
mijá,,,16,1
mil,,,451,1
mila,,,1,1
milagre,,,44,1
milagres,,,3,1
milagrosa,,,7,1
milagrosas,,,1,1
milagroso,,,4,1
milan,,,1,1
milanar,,,1,1
milave,,,2,1
milchberg,,,2,1
mile,,,2,1
milenar,,,3,1
milenárias,,,2,1
miler,,,1,1
miles,,,9,1
milha,,,10,1
milhal,,,1,1
milhar,,,1,1
milharais,,,3,1
milharal,,,2,1
milhares,,,16,1
milhas,,,4,1
milho,,,183,1
milhor,,,1,1
milhã,,,1,1
milhão,,,14,1
milhãs,,,2,1
milhões,,,45,1
milicada,,,14,1
milicianos,,,3,1
milico,,,27,1
milicos,,,3,1
milindrosa,,,2,1
milionária,,,1,1
milionário,,,10,1
milionários,,,1,1
milis,,,2,1
militar,,,5,1
militares,,,1,1
millán,,,1,1
miloca,,,1,1
milogueiro,,,2,1
milong,,,1,1
milonga,,,1186,1
milongador,,,1,1
milongamento,,,50,1
milongando,,,1,1
milongas,,,130,1
milongaço,,,8,1
milongeando,,,1,1
milongo,,,1,1
milongueado,,,3,1
milongueando,,,58,1
milonguear,,,14,1
milongueia,,,8,1
milongueio,,,6,1
milongueios,,,2,1
milongueira,,,4,1
milongueiras,,,2,1
milongueiro,,,264,1
milongueiros,,,110,1
milonguenado,,,1,1
milonguita,,,25,1
milongão,,,33,1
milton,,,6,1
milênio,,,7,1
milícia,,,5,1
milícias,,,3,1
milóca,,,2,1
mim,,,3663,1
mimada,,,9,1
mimado,,,3,1
mimando,,,16,1
mimar,,,1,1
mimava,,,1,1
mimbora,,,1,1
